time,device_id,lat,lon,speed,event_time
2021-10-23 12:43:46.581606+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 12:43:42+00:00
2021-10-23 12:43:46.867234+00:00,6888,19.738683700561523,76.18226623535156,4,2021-10-23 12:43:40+00:00
2021-10-23 12:43:48.998127+00:00,6888,19.738704681396484,76.18221282958984,5,2021-10-23 12:43:44+00:00
2021-10-23 12:43:48.877861+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 12:43:45+00:00
2021-10-23 12:43:50.689636+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 12:43:47+00:00
2021-10-23 12:43:51.283264+00:00,25029,27.88272476196289,76.21961975097656,15,2021-10-23 12:43:48+00:00
2021-10-23 12:43:52.492204+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 12:43:49+00:00
2021-10-23 12:43:53.580253+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 12:43:49+00:00
2021-10-23 12:43:58.070620+00:00,25029,27.88246726989746,76.2195053100586,17,2021-10-23 12:43:55+00:00
2021-10-23 12:44:01.289822+00:00,6888,19.73876571655273,76.18205261230469,4,2021-10-23 12:43:56+00:00
2021-10-23 12:44:04.490428+00:00,25029,27.882226943969727,76.2193832397461,16,2021-10-23 12:44:01+00:00
2021-10-23 12:44:05.287223+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 12:44:02+00:00
2021-10-23 12:44:15.684668+00:00,25029,27.882009506225582,76.21929931640625,14,2021-10-23 12:44:07+00:00
2021-10-23 12:44:18.289851+00:00,25029,27.881805419921875,76.21917724609375,13,2021-10-23 12:44:13+00:00
2021-10-23 12:44:22.388794+00:00,25029,27.881650924682617,76.21907806396484,10,2021-10-23 12:44:19+00:00
2021-10-23 12:44:25.573054+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 12:44:18+00:00
2021-10-23 12:44:29.056963+00:00,25029,27.88150978088379,76.21894836425781,9,2021-10-23 12:44:25+00:00
2021-10-23 12:44:36.166260+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 12:44:32+00:00
2021-10-23 12:44:38.283334+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 12:44:34+00:00
2021-10-23 12:44:43.814053+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 12:44:40+00:00
2021-10-23 12:44:53.755454+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 12:44:48+00:00
2021-10-23 12:44:54.656564+00:00,25029,27.88092803955078,76.21833038330078,14,2021-10-23 12:44:49+00:00
2021-10-23 12:45:00.688138+00:00,6888,19.73854255676269,76.18243408203125,4,2021-10-23 12:44:54+00:00
2021-10-23 12:45:00.575918+00:00,25029,27.880844116210938,76.21823120117188,7,2021-10-23 12:44:55+00:00
2021-10-23 12:45:03.982662+00:00,6888,19.7385368347168,76.18241119384766,0,2021-10-23 12:44:59+00:00
2021-10-23 12:45:07.172675+00:00,6888,19.7385368347168,76.18241119384766,0,2021-10-23 12:45:03+00:00
2021-10-23 12:45:23.576338+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 12:45:18+00:00
2021-10-23 12:45:24.165686+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 12:45:18+00:00
2021-10-23 12:45:26.496080+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 12:45:21+00:00
2021-10-23 12:45:29.104168+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 12:45:26+00:00
2021-10-23 12:45:34.076191+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 12:45:29+00:00
2021-10-23 12:45:59.263650+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 12:45:56+00:00
2021-10-23 12:46:00.576702+00:00,6888,19.73875999450684,76.1820068359375,4,2021-10-23 12:45:55+00:00
2021-10-23 12:46:05.173592+00:00,6888,19.73873710632324,76.18206024169922,5,2021-10-23 12:45:59+00:00
2021-10-23 12:46:11.085640+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 12:46:07+00:00
2021-10-23 12:46:11.542567+00:00,6888,19.738710403442383,76.18212127685547,4,2021-10-23 12:46:05+00:00
2021-10-23 12:46:15.913511+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 12:46:12+00:00
2021-10-23 12:46:18.474008+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 12:46:15+00:00
2021-10-23 12:46:20.358694+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 12:46:17+00:00
2021-10-23 12:46:23.771694+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 12:46:19+00:00
2021-10-23 12:47:03.816891+00:00,6888,19.73859405517578,76.1822509765625,4,2021-10-23 12:46:55+00:00
2021-10-23 12:47:07.376052+00:00,6888,19.73863410949707,76.18215942382812,4,2021-10-23 12:47:03+00:00
2021-10-23 12:47:07.455730+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 12:47:03+00:00
2021-10-23 12:47:08.905354+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 12:47:02+00:00
2021-10-23 12:47:09.751441+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 12:47:05+00:00
2021-10-23 12:47:10.481282+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 12:47:07+00:00
2021-10-23 12:47:10.764451+00:00,6888,19.7386531829834,76.1821060180664,5,2021-10-23 12:47:07+00:00
2021-10-23 12:47:14.479867+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 12:47:11+00:00
2021-10-23 12:47:17.047279+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 12:47:14+00:00
2021-10-23 12:47:54.998226+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 12:47:51+00:00
2021-10-23 12:47:58.190288+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 12:47:53+00:00
2021-10-23 12:48:02.388968+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 12:47:56+00:00
2021-10-23 12:48:03.079439+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 12:47:59+00:00
2021-10-23 12:48:04.284813+00:00,6888,19.7386474609375,76.18231201171875,5,2021-10-23 12:48:00+00:00
2021-10-23 12:48:04.292103+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 12:48:00+00:00
2021-10-23 12:48:08.917003+00:00,6888,19.73863410949707,76.18233489990234,5,2021-10-23 12:48:02+00:00
2021-10-23 12:48:13.302809+00:00,6888,19.738615036010746,76.18238067626953,4,2021-10-23 12:48:06+00:00
2021-10-23 12:48:13.800150+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 12:48:10+00:00
2021-10-23 12:48:47.565589+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 12:48:43+00:00
2021-10-23 12:48:48.892801+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 12:48:45+00:00
2021-10-23 12:48:50.874404+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 12:48:48+00:00
2021-10-23 12:48:54.094830+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 12:48:50+00:00
2021-10-23 12:48:58.660578+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 12:48:53+00:00
2021-10-23 12:48:59.003631+00:00,6888,19.73866844177246,76.18235778808594,5,2021-10-23 12:48:53+00:00
2021-10-23 12:49:03.268610+00:00,6888,19.73868560791016,76.18231201171875,4,2021-10-23 12:48:57+00:00
2021-10-23 12:49:06.397578+00:00,6888,19.73870849609375,76.18225860595703,5,2021-10-23 12:49:01+00:00
2021-10-23 12:49:19.885872+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 12:49:16+00:00
2021-10-23 12:49:20.105211+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 12:49:16+00:00
2021-10-23 12:49:26.084750+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 12:49:22+00:00
2021-10-23 12:49:30.877225+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 12:49:26+00:00
2021-10-23 12:49:35.700059+00:00,6888,19.73878288269043,76.18191528320312,5,2021-10-23 12:49:29+00:00
2021-10-23 12:49:35.064819+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 12:49:30+00:00
2021-10-23 12:49:38.481901+00:00,6888,19.738754272460938,76.181884765625,3,2021-10-23 12:49:33+00:00
2021-10-23 12:49:45.184244+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 12:49:40+00:00
2021-10-23 12:50:03.433216+00:00,6888,19.73862648010254,76.1820297241211,4,2021-10-23 12:49:59+00:00
2021-10-23 12:50:07.062886+00:00,6888,19.73861694335937,76.18205261230469,4,2021-10-23 12:50:01+00:00
2021-10-23 12:50:27.008422+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 12:50:21+00:00
2021-10-23 12:50:29.361661+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 12:50:25+00:00
2021-10-23 12:50:32.175728+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 12:50:27+00:00
2021-10-23 12:50:36.373686+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 12:50:31+00:00
2021-10-23 12:50:43.658995+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 12:50:41+00:00
2021-10-23 12:50:45.404613+00:00,6888,19.73842430114746,76.18245697021484,4,2021-10-23 12:50:41+00:00
2021-10-23 12:50:50.274368+00:00,6888,19.738414764404297,76.1824722290039,0,2021-10-23 12:50:43+00:00
2021-10-23 12:50:56.774647+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 12:50:53+00:00
2021-10-23 12:50:58.884545+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 12:50:55+00:00
2021-10-23 12:51:00.878883+00:00,6888,19.738473892211918,76.18254089355469,3,2021-10-23 12:50:55+00:00
2021-10-23 12:51:07.861077+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 12:51:03+00:00
2021-10-23 12:51:17.262219+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 12:51:14+00:00
2021-10-23 12:51:25.785956+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 12:51:21+00:00
2021-10-23 12:51:28.682780+00:00,6888,19.73859405517578,76.18222045898438,4,2021-10-23 12:51:25+00:00
2021-10-23 12:51:28.066025+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 12:51:23+00:00
2021-10-23 12:51:34.497880+00:00,6888,19.738615036010746,76.18218231201172,6,2021-10-23 12:51:29+00:00
2021-10-23 12:51:47.512208+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 12:51:41+00:00
2021-10-23 12:51:47.673222+00:00,6888,19.7386474609375,76.18204498291016,2,2021-10-23 12:51:39+00:00
2021-10-23 12:51:52.972499+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 12:51:50+00:00
2021-10-23 12:51:57.997559+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 12:51:53+00:00
2021-10-23 12:52:01.278397+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 12:51:57+00:00
2021-10-23 12:52:12.466981+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 12:52:08+00:00
2021-10-23 12:52:17.800813+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 12:52:13+00:00
2021-10-23 12:52:22.498660+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 12:52:19+00:00
2021-10-23 12:52:27.383283+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 12:52:23+00:00
2021-10-23 12:52:42.302728+00:00,6888,19.738529205322266,76.1822738647461,4,2021-10-23 12:52:38+00:00
2021-10-23 12:52:47.976152+00:00,6888,19.738513946533203,76.18231964111328,4,2021-10-23 12:52:42+00:00
2021-10-23 12:52:48.970117+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 12:52:45+00:00
2021-10-23 12:52:51.265316+00:00,6888,19.73849296569824,76.18236541748047,4,2021-10-23 12:52:46+00:00
2021-10-23 12:53:02.977785+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 12:53:00+00:00
2021-10-23 12:53:05.476956+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 12:53:02+00:00
2021-10-23 12:53:09.311754+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 12:53:00+00:00
2021-10-23 12:53:10.264488+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 12:53:06+00:00
2021-10-23 12:53:30.265488+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 12:53:23+00:00
2021-10-23 12:53:38.847634+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 12:53:34+00:00
2021-10-23 12:53:41.260506+00:00,6888,19.738550186157227,76.18226623535156,5,2021-10-23 12:53:35+00:00
2021-10-23 12:53:46.781067+00:00,6888,19.73858070373535,76.18222045898438,4,2021-10-23 12:53:39+00:00
2021-10-23 12:53:47.884833+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 12:53:44+00:00
2021-10-23 12:53:49.759736+00:00,6888,19.73860740661621,76.1821517944336,5,2021-10-23 12:53:45+00:00
2021-10-23 12:54:02.671962+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 12:53:58+00:00
2021-10-23 12:54:05.862960+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 12:54:02+00:00
2021-10-23 12:54:08.201306+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 12:54:04+00:00
2021-10-23 12:54:31.855700+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 12:54:22+00:00
2021-10-23 12:54:47.188429+00:00,6888,19.73893547058105,76.18202209472656,0,2021-10-23 12:54:41+00:00
2021-10-23 12:54:49.564508+00:00,6888,19.738847732543945,76.18195343017578,5,2021-10-23 12:54:45+00:00
2021-10-23 12:54:54.492896+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 12:54:48+00:00
2021-10-23 12:54:54.662155+00:00,6888,19.738826751708984,76.18194580078125,4,2021-10-23 12:54:47+00:00
2021-10-23 12:55:02.598910+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 12:55:00+00:00
2021-10-23 12:55:04.573071+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 12:55:00+00:00
2021-10-23 12:55:06.204660+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 12:55:02+00:00
2021-10-23 12:55:08.383390+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 12:55:04+00:00
2021-10-23 12:55:13.864802+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 12:55:08+00:00
2021-10-23 12:55:36.670899+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 12:55:29+00:00
2021-10-23 12:55:39.471904+00:00,6888,19.73851585388184,76.18229675292969,6,2021-10-23 12:55:36+00:00
2021-10-23 12:55:39.514146+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 12:55:34+00:00
2021-10-23 12:55:41.914515+00:00,6888,19.73851203918457,76.18234252929688,13,2021-10-23 12:55:38+00:00
2021-10-23 12:55:48.999274+00:00,6888,19.738502502441406,76.1823959350586,0,2021-10-23 12:55:44+00:00
2021-10-23 12:56:01.795020+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 12:55:53+00:00
2021-10-23 12:56:08.864522+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 12:56:04+00:00
2021-10-23 12:56:11.166568+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 12:56:06+00:00
2021-10-23 12:56:16.705985+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 12:56:09+00:00
2021-10-23 12:56:22.610246+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 12:56:18+00:00
2021-10-23 12:56:25.999316+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 12:56:21+00:00
2021-10-23 12:56:32.479144+00:00,6888,19.738502502441406,76.1823959350586,0,2021-10-23 12:56:24+00:00
2021-10-23 12:56:34.926761+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 12:56:29+00:00
2021-10-23 12:56:37.006293+00:00,6888,19.738502502441406,76.1823959350586,0,2021-10-23 12:56:30+00:00
2021-10-23 12:57:07.599324+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 12:57:04+00:00
2021-10-23 12:57:09.772755+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 12:57:06+00:00
2021-10-23 12:57:17.770334+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 12:57:12+00:00
2021-10-23 12:57:29.198656+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 12:57:21+00:00
2021-10-23 12:57:51.997271+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 12:57:48+00:00
2021-10-23 12:57:54.656485+00:00,6888,19.73849296569824,76.18263244628906,3,2021-10-23 12:57:48+00:00
2021-10-23 12:57:57.458101+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 12:57:54+00:00
2021-10-23 12:58:03.203744+00:00,6888,19.73857879638672,76.18265533447266,0,2021-10-23 12:57:56+00:00
2021-10-23 12:58:07.065226+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 12:58:02+00:00
2021-10-23 12:58:17.172957+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 12:58:10+00:00
2021-10-23 12:58:28.168248+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 12:58:23+00:00
2021-10-23 12:58:34.080648+00:00,6888,19.738452911376957,76.1825942993164,0,2021-10-23 12:58:29+00:00
2021-10-23 12:58:36.599556+00:00,6888,19.73844337463379,76.1826171875,0,2021-10-23 12:58:33+00:00
2021-10-23 12:58:36.675874+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 12:58:32+00:00
2021-10-23 12:58:44.289569+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 12:58:40+00:00
2021-10-23 12:58:47.986745+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 12:58:44+00:00
2021-10-23 12:58:57.987945+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 12:58:54+00:00
2021-10-23 12:59:02.173871+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 12:58:54+00:00
2021-10-23 12:59:03.574778+00:00,6888,19.73830795288086,76.18278503417969,7,2021-10-23 12:58:56+00:00
2021-10-23 12:59:07.009792+00:00,6888,19.73823547363281,76.18287658691406,7,2021-10-23 12:59:02+00:00
2021-10-23 12:59:14.801957+00:00,6888,19.738189697265625,76.1829605102539,5,2021-10-23 12:59:08+00:00
2021-10-23 12:59:30.291675+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 12:59:20+00:00
2021-10-23 12:59:32.197278+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 12:59:25+00:00
2021-10-23 12:59:40.877750+00:00,6888,19.737977981567383,76.18340301513672,10,2021-10-23 12:59:36+00:00
2021-10-23 12:59:44.578283+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 12:59:41+00:00
2021-10-23 12:59:46.459837+00:00,6888,19.737947463989254,76.1834716796875,6,2021-10-23 12:59:40+00:00
2021-10-23 12:59:46.889171+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 12:59:43+00:00
2021-10-23 12:59:49.775797+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 12:59:40+00:00
2021-10-23 12:59:53.976903+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 12:59:47+00:00
2021-10-23 13:00:20.769124+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 13:00:15+00:00
2021-10-23 13:00:28.268777+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 13:00:25+00:00
2021-10-23 13:00:30.460201+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 13:00:27+00:00
2021-10-23 13:00:30.765187+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 13:00:26+00:00
2021-10-23 13:00:39.294224+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 13:00:36+00:00
2021-10-23 13:00:44.192045+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 13:00:41+00:00
2021-10-23 13:01:08.434622+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 13:01:04+00:00
2021-10-23 13:01:14.086013+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 13:01:06+00:00
2021-10-23 13:01:27.770375+00:00,6888,19.737680435180664,76.18391418457031,0,2021-10-23 13:01:24+00:00
2021-10-23 13:01:30.413087+00:00,6888,19.737680435180664,76.18391418457031,0,2021-10-23 13:01:26+00:00
2021-10-23 13:01:32.662839+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 13:01:23+00:00
2021-10-23 13:01:35.199095+00:00,6888,19.737680435180664,76.18391418457031,0,2021-10-23 13:01:30+00:00
2021-10-23 13:01:43.972619+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 13:01:41+00:00
2021-10-23 13:01:53.972307+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 13:01:51+00:00
2021-10-23 13:01:58.590065+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 13:01:54+00:00
2021-10-23 13:02:01.260879+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 13:01:56+00:00
2021-10-23 13:02:03.468242+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 13:02:00+00:00
2021-10-23 13:02:20.270565+00:00,6888,19.737659454345703,76.18392181396484,0,2021-10-23 13:02:17+00:00
2021-10-23 13:02:23.186953+00:00,6888,19.73765754699707,76.18392181396484,0,2021-10-23 13:02:19+00:00
2021-10-23 13:02:27.906312+00:00,6888,19.73765754699707,76.18392181396484,0,2021-10-23 13:02:22+00:00
2021-10-23 13:02:30.666651+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 13:02:21+00:00
2021-10-23 13:02:56.654432+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 13:02:45+00:00
2021-10-23 13:02:58.170853+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 13:02:53+00:00
2021-10-23 13:03:01.684381+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 13:02:57+00:00
2021-10-23 13:03:04.666393+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 13:03:01+00:00
2021-10-23 13:03:14.956836+00:00,6888,19.73761749267578,76.18394470214844,10,2021-10-23 13:03:12+00:00
2021-10-23 13:03:16.113735+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 13:03:07+00:00
2021-10-23 13:03:21.252141+00:00,6888,19.737611770629883,76.18392181396484,12,2021-10-23 13:03:14+00:00
2021-10-23 13:03:28.973214+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 13:03:24+00:00
2021-10-23 13:03:41.679679+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 13:03:39+00:00
2021-10-23 13:03:52.452726+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 13:03:49+00:00
2021-10-23 13:03:54.760430+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 13:03:51+00:00
2021-10-23 13:03:57.155463+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 13:03:53+00:00
2021-10-23 13:04:15.277083+00:00,6888,19.73763084411621,76.18390655517578,8,2021-10-23 13:04:06+00:00
2021-10-23 13:04:31.706344+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 13:04:23+00:00
2021-10-23 13:04:33.287128+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 13:04:29+00:00
2021-10-23 13:04:39.679383+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 13:04:31+00:00
2021-10-23 13:05:00.471956+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 13:04:52+00:00
2021-10-23 13:05:02.464057+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 13:04:51+00:00
2021-10-23 13:05:02.550822+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 13:04:59+00:00
2021-10-23 13:05:04.516660+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 13:05:01+00:00
2021-10-23 13:05:16.462697+00:00,24809,18.99051094055176,77.75881958007812,0,2021-10-23 13:05:13+00:00
2021-10-23 13:05:21.652582+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 13:05:15+00:00
2021-10-23 13:05:26.990835+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 13:05:22+00:00
2021-10-23 13:05:58.458969+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 13:05:54+00:00
2021-10-23 13:06:04.088531+00:00,24809,18.99054718017578,77.75891876220703,7,2021-10-23 13:06:01+00:00
2021-10-23 13:06:08.790044+00:00,24809,18.99057388305664,77.7588882446289,4,2021-10-23 13:06:03+00:00
2021-10-23 13:06:11.079266+00:00,24809,18.99058723449707,77.75886535644531,0,2021-10-23 13:06:07+00:00
2021-10-23 13:06:29.432444+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 13:06:25+00:00
2021-10-23 13:06:56.483125+00:00,24809,18.99058723449707,77.75886535644531,0,2021-10-23 13:06:52+00:00
2021-10-23 13:06:59.324505+00:00,24809,18.99058723449707,77.75886535644531,0,2021-10-23 13:06:56+00:00
2021-10-23 13:07:02.384595+00:00,24809,18.99058723449707,77.75886535644531,0,2021-10-23 13:06:58+00:00
2021-10-23 13:07:12.372594+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 13:07:06+00:00
2021-10-23 13:07:20.987893+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 13:07:18+00:00
2021-10-23 13:07:31.175985+00:00,25029,27.849462509155277,76.18285369873047,28,2021-10-23 13:07:25+00:00
2021-10-23 13:07:34.263522+00:00,25029,27.84971237182617,76.18267822265625,30,2021-10-23 13:07:29+00:00
2021-10-23 13:07:38.569316+00:00,25029,27.849987030029297,76.18247985839844,33,2021-10-23 13:07:33+00:00
2021-10-23 13:07:40.707756+00:00,25029,27.850276947021484,76.18228149414062,33,2021-10-23 13:07:37+00:00
2021-10-23 13:07:43.375886+00:00,25029,27.850425720214844,76.18217468261719,34,2021-10-23 13:07:39+00:00
2021-10-23 13:07:46.186696+00:00,24809,18.99061584472656,77.75885009765625,0,2021-10-23 13:07:42+00:00
2021-10-23 13:07:47.379624+00:00,25029,27.850566864013672,76.18206787109375,32,2021-10-23 13:07:41+00:00
2021-10-23 13:07:48.276392+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 13:07:44+00:00
2021-10-23 13:07:49.863830+00:00,25029,27.85085105895996,76.18186950683594,32,2021-10-23 13:07:45+00:00
2021-10-23 13:07:50.076009+00:00,24809,18.99061584472656,77.75885009765625,0,2021-10-23 13:07:44+00:00
2021-10-23 13:07:56.876505+00:00,20984,21.61504364013672,78.43669891357422,0,2021-10-23 13:07:54+00:00
2021-10-23 13:07:56.309525+00:00,24809,18.99061584472656,77.75885009765625,0,2021-10-23 13:07:52+00:00
2021-10-23 13:07:58.658080+00:00,25029,27.851097106933597,76.1816635131836,27,2021-10-23 13:07:49+00:00
2021-10-23 13:08:00.956200+00:00,25029,27.851694107055664,76.18124389648438,32,2021-10-23 13:07:57+00:00
2021-10-23 13:08:03.985093+00:00,25029,27.85190200805664,76.18108367919922,33,2021-10-23 13:08:00+00:00
2021-10-23 13:08:06.701224+00:00,25029,27.85205078125,76.18098449707031,33,2021-10-23 13:08:02+00:00
